Model Yr;Mfr Name;Division;Carline;Trans as listed in FE Guide (derived from col AA thru AF);City Unadj FE - Conventional Fuel;Fuel Usage Desc - Conventional Fuel
2010;aston martin;Aston Martin Lagonda Ltd;V8 Vantage;Auto(AM6);16,9502;Gasoline (Premium Unleaded Recommended)
2010;aston martin;Aston Martin Lagonda Ltd;V8 Vantage;Manual(M6);15,0065;Gasoline (Premium Unleaded Recommended)
2010;Audi;Audi;R8;Manual(M6);15,3;Gasoline (Premium Unleaded Recommended)
2010;Audi;Audi;R8;Auto(AM6);15,4;Gasoline (Premium Unleaded Recommended)
2010;Audi;Audi;R8;Auto(AM6);15,8;Gasoline (Premium Unleaded Recommended)
2010;Audi;Audi;R8;Manual(M6);13,7;Gasoline (Premium Unleaded Recommended)
2010;Audi;Audi;TT ROADSTER QUATTRO;Auto(S6);27,5267;Gasoline (Premium Unleaded Recommended)
2010;Bentley;Bentley Motors Ltd.;Continental Supersports;Auto(S6);14,4;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;Z4 sDrive30i;Auto(S6);23,1565;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;Z4 sDrive30i;Manual(M6);22,7853;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;Z4 sDrive35i;Auto(S7);21,3727;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;Z4 sDrive35i;Manual(M6);22,0566;Gasoline (Premium Unleaded Recommended)
2010;Bugatti;Bugatti;Veyron;Auto(S7);9,5;Gasoline (Premium Unleaded Required)
2010;GM;Chevrolet;CORVETTE;Manual(M6);16,9;Gasoline (Premium Unleaded Required)
2010;GM;Chevrolet;CORVETTE;Auto(S6);18,2498;Gasoline (Regular Unleaded Recommended)
2010;GM;Chevrolet;CORVETTE;Manual(M6);20,2;Gasoline (Regular Unleaded Recommended)
2010;GM;Chevrolet;CORVETTE;Manual(M6);18,4;Gasoline (Premium Unleaded Required)
2010;Chrysler Group LLC;Dodge;Viper Convertible;Manual(M6);15,6;Gasoline (Premium Unleaded Required)
2010;Chrysler Group LLC;Dodge;Viper Coupe;Manual(M6);15,6;Gasoline (Premium Unleaded Required)
2010;Ferrari;Ferrari North America, Inc.;Ferrari 458 Italia;Auto(AM7);14,4;Gasoline (Premium Unleaded Required)
2010;Ferrari;Ferrari North America, Inc.;Ferrari 599 GTB FIORANO;Auto(AM6);12,99;Gasoline (Premium Unleaded Required)
2010;Ferrari;Ferrari North America, Inc.;Ferrari 599 GTB FIORANO;Manual(M6);13,2;Gasoline (Premium Unleaded Required)
2010;Audi;Lamborghini;Gallardo Coupe;Auto(AM6);16,1;Gasoline (Premium Unleaded Recommended)
2010;Audi;Lamborghini;Gallardo Coupe;Manual(M6);14;Gasoline (Premium Unleaded Recommended)
2010;Audi;Lamborghini;Gallardo Spyder;Auto(AM6);16;Gasoline (Premium Unleaded Recommended)
2010;Audi;Lamborghini;Gallardo Spyder;Manual(M6);13;Gasoline (Premium Unleaded Recommended)
2010;Lamborghini;Lamborghini;MURCIELAGO;Manual(M7);10,1;Gasoline (Premium Unleaded Recommended)
2010;Lamborghini;Lamborghini;MURCIELAGO;Auto(AM7);10,9;Gasoline (Premium Unleaded Recommended)
2010;Lamborghini;Lamborghini;Murcielago Reventon Roadster;Auto(AM7);10,9;Gasoline (Premium Unleaded Recommended)
2010;Lamborghini;Lamborghini;MURCIELAGO ROADSTER;Manual(M7);10,1;Gasoline (Premium Unleaded Recommended)
2010;Lamborghini;Lamborghini;MURCIELAGO ROADSTER;Auto(AM7);10,9;Gasoline (Premium Unleaded Recommended)
2010;Lotus;Lotus Cars Ltd;Elise / Exige;Manual(M6);26,4646;Gasoline (Premium Unleaded Recommended)
2010;Lotus;Lotus Cars Ltd;Elise / Exige;Manual(M6);25,1813;Gasoline (Premium Unleaded Recommended)
2010;MAZDA;MAZDA;MX-5;Manual(M5);28,3744;Gasoline (Premium Unleaded Recommended)
2010;MAZDA;MAZDA;MX-5;Manual(M6);26,9;Gasoline (Premium Unleaded Recommended)
2010;MAZDA;MAZDA;MX-5;Auto(S6);26,0367;Gasoline (Premium Unleaded Recommended)
2010;Mercedes-Benz;Mercedes-Benz;SL 550;Auto(A7);16,5;Gasoline (Premium Unleaded Required)
2010;Mercedes-Benz;Mercedes-Benz;SLK 300;Manual(M6);21,9;Gasoline (Premium Unleaded Required)
2010;Mercedes-Benz;Mercedes-Benz;SLK 300;Auto(A7);23,3;Gasoline (Premium Unleaded Required)
2010;Mercedes-Benz;Mercedes-Benz;SLK 350;Auto(A7);22,5;Gasoline (Premium Unleaded Required)
2010;Mercedes-Benz;Mercedes-Benz;SLK 350;Manual(M6);20,8;Gasoline (Premium Unleaded Required)
2010;Mercedes-Benz;Mercedes-Benz;SLK 55 AMG;Auto(A7);17,7;Gasoline (Premium Unleaded Required)
2010;Mercedes-Benz;Mercedes-Benz;Smart fortwo (CABRIOLET);Auto(AM5);44,3;Gasoline (Premium Unleaded Required)
2010;Mercedes-Benz;Mercedes-Benz;Smart fortwo (COUPE);Auto(AM5);44,3;Gasoline (Premium Unleaded Required)
2010;Nissan;NISSAN;370Z;Manual(M6);22,6;Gasoline (Premium Unleaded Required)
2010;Nissan;NISSAN;370Z;Auto(S7);23,6264;Gasoline (Premium Unleaded Required)
2010;Nissan;NISSAN;370Z ROADSTER;Auto(S7);22,5434;Gasoline (Premium Unleaded Required)
2010;Nissan;NISSAN;370Z ROADSTER;Manual(M6);22,2;Gasoline (Premium Unleaded Required)
2010;GM;Pontiac;SOLSTICE;Auto(A5);23,4;Gasoline (Regular Unleaded Recommended)
2010;GM;Pontiac;SOLSTICE;Manual(M5);24,2999;Gasoline (Regular Unleaded Recommended)
2010;GM;Pontiac;SOLSTICE;Auto(A5);23,5;Gasoline (Regular Unleaded Recommended)
2010;GM;Pontiac;SOLSTICE;Manual(M5);24;Gasoline (Regular Unleaded Recommended)
2010;Porsche;Porsche;911 GT3;Manual(M6);17,221;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;911 GT3 RS;Manual(M6);16,7855;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;Boxster;Manual(M6);23,4331;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;Boxster;Auto(A7);25,4809;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;Boxster S;Manual(M6);23,666;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;Boxster S;Auto(A7);24,6814;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;Cayman;Manual(M6);23,4331;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;Cayman;Auto(A7);25,4809;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;Cayman S;Manual(M6);23,666;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;Cayman S;Auto(A7);24,6814;Gasoline (Premium Unleaded Recommended)
2010;GM;Saturn;SKY;Auto(A5);23,4;Gasoline (Regular Unleaded Recommended)
2010;GM;Saturn;SKY;Manual(M5);24,2999;Gasoline (Regular Unleaded Recommended)
2010;GM;Saturn;SKY;Manual(M5);24;Gasoline (Regular Unleaded Recommended)
2010;GM;Saturn;SKY;Auto(A5);23,5;Gasoline (Regular Unleaded Recommended)
2010;Spyker;Spyker;C8 Aileron;Auto(A6);17,101;Gasoline (Premium Unleaded Recommended)
2010;aston martin;Aston Martin Lagonda Ltd;DB9;Manual(M6);13,7715;Gasoline (Premium Unleaded Recommended)
2010;aston martin;Aston Martin Lagonda Ltd;DB9;Auto(S6);16,1311;Gasoline (Premium Unleaded Recommended)
2010;aston martin;Aston Martin Lagonda Ltd;DBS;Manual(M6);13,7271;Gasoline (Premium Unleaded Recommended)
2010;aston martin;Aston Martin Lagonda Ltd;DBS;Auto(S6);14,4084;Gasoline (Premium Unleaded Recommended)
2010;Ferrari;Ferrari North America, Inc.;Ferrari California;Auto(AM7);15,5196;Gasoline (Premium Unleaded Required)
2010;Jaguar Cars;Jaguar Cars Ltd;Jaguar XK;Auto(S6);19,7197;Gasoline (Premium Unleaded Recommended)
2010;Jaguar Cars;Jaguar Cars Ltd;Jaguar XK;Auto(S6);18,4637;Gasoline (Premium Unleaded Recommended)
2010;Jaguar Cars;Jaguar Cars Ltd;XK Convertible;Auto(S6);19,4171;Gasoline (Premium Unleaded Recommended)
2010;Toyota;LEXUS;SC 430;Auto(S6);20,2995;Gasoline (Premium Unleaded Required)
2010;Lotus;Lotus Cars Ltd;Evora;Manual(M6);21,5;Gasoline (Premium Unleaded Recommended)
2010;BMW;Mini;Mini Convertible;Manual(M6);36,8043;Gasoline (Premium Unleaded Recommended)
2010;BMW;Mini;Mini Convertible;Auto(S6);32,3205;Gasoline (Premium Unleaded Recommended)
2010;BMW;Mini;Mini Cooper;Manual(M6);37;Gasoline (Premium Unleaded Recommended)
2010;BMW;Mini;Mini Cooper;Auto(S6);32,3205;Gasoline (Premium Unleaded Recommended)
2010;BMW;Mini;Mini Cooper S;Auto(S6);30,0559;Gasoline (Premium Unleaded Recommended)
2010;BMW;Mini;Mini Cooper S;Manual(M6);33,7253;Gasoline (Premium Unleaded Recommended)
2010;BMW;Mini;Mini Cooper S Convertible;Auto(S6);30,0559;Gasoline (Premium Unleaded Recommended)
2010;BMW;Mini;Mini Cooper S Convertible;Manual(M6);33,7253;Gasoline (Premium Unleaded Recommended)
2010;BMW;Mini;Mini John Cooper Works;Manual(M6);31,8497;Gasoline (Premium Unleaded Recommended)
2010;BMW;Mini;Mini John Cooper Works Conv;Manual(M6);31,8497;Gasoline (Premium Unleaded Recommended)
2010;Mitsubishi Motors NA;Mitsubishi Motors North America;ECLIPSE SPYDER;Auto(S4);24,2472;Gasoline (Regular Unleaded Recommended)
2010;Mitsubishi Motors NA;Mitsubishi Motors North America;ECLIPSE SPYDER;Auto(S5);20,1;Gasoline (Premium Unleaded Required)
2010;Porsche;Porsche;911 Carrera;Manual(M6);23,183;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;911 Carrera;Auto(A7);23,395;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;911 Carrera 4;Manual(M6);22,9054;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;911 Carrera 4;Auto(A7);23,0113;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;911 Carrera 4 Cabriolet;Manual(M6);22,9054;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;911 Carrera 4 Cabriolet;Auto(A7);22,8385;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;911 Carrera 4 Targa;Manual(M6);22,9054;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;911 Carrera 4 Targa;Auto(A7);22,8385;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;911 Carrera 4S;Manual(M6);22,1397;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;911 Carrera 4S;Auto(A7);23,0042;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;911 Carrera 4S Cabriolet;Manual(M6);22,1397;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;911 Carrera 4S Cabriolet;Auto(A7);23,2385;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;911 Carrera 4S Targa;Manual(M6);22,1397;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;911 Carrera 4S Targa;Auto(A7);23,2385;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;911 Carrera Cabriolet;Manual(M6);23,183;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;911 Carrera Cabriolet;Auto(A7);23,395;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;911 Carrera S;Manual(M6);22,6266;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;911 Carrera S;Auto(A7);23,4637;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;911 Carrera S Cabriolet;Auto(A7);23,4637;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;911 Carrera S Cabriolet;Manual(M6);22,6266;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;911 Turbo Cabriolet;Auto(A7);19,7489;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;911 Turbo Cabriolet;Manual(M6);20,0177;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;911 Turbo Coupe;Auto(A7);20,6416;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;911 Turbo Coupe;Manual(M6);20,5187;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;911 Turbo S Cabriolet;Auto(A7);19,7489;Gasoline (Premium Unleaded Recommended)
2010;Porsche;Porsche;911 Turbo S Coupe;Auto(A7);20,6416;Gasoline (Premium Unleaded Recommended)
2010;Volkswagen;Volkswagen;NEW BEETLE CONVERTIBLE;Auto(S6);24,8461;Gasoline (Regular Unleaded Recommended)
2010;aston martin;Aston Martin Lagonda Ltd;Rapide;Auto(S6);15,6348;Gasoline (Premium Unleaded Recommended)
2010;Audi;Audi;A5 Cabriolet;Auto(AV);29,2373;Gasoline (Premium Unleaded Recommended)
2010;Audi;Audi;A5 Cabriolet quattro;Auto(S6);25,9;Gasoline (Premium Unleaded Recommended)
2010;Audi;Audi;A5 QUATTRO;Auto(S6);25,9563;Gasoline (Premium Unleaded Recommended)
2010;Audi;Audi;A5 QUATTRO;Manual(M6);27,6402;Gasoline (Premium Unleaded Recommended)
2010;Audi;Audi;A5 QUATTRO;Auto(S6);22,6;Gasoline (Premium Unleaded Recommended)
2010;Audi;Audi;S5;Auto(S6);20,4;Gasoline (Premium Unleaded Recommended)
2010;Audi;Audi;S5;Manual(M6);17,3;Gasoline (Premium Unleaded Recommended)
2010;Audi;Audi;S5 Cabriolet;Auto(S7);20,3;Gasoline (Premium Unleaded Recommended)
2010;Audi;Audi;TT COUPE QUATTRO;Auto(S6);27,5267;Gasoline (Premium Unleaded Recommended)
2010;Bentley;Bentley Motors Ltd.;Continental GTC;Auto(S6);12,5281;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;128Ci Convertible;Auto(S6);22,5958;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;128Ci Convertible;Manual(M6);22,7853;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;128i;Auto(S6);23,1565;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;128i;Manual(M6);22,7853;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;135i;Auto(S6);22;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;135i;Manual(M6);22,0566;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;135i Convertible;Auto(S6);21,6229;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;135i Convertible;Manual(M6);21,6278;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;328Ci;Auto(S6);23,1565;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;328Ci;Manual(M6);22,7853;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;328Ci Convertible;Auto(S6);22,5958;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;328Ci Convertible;Manual(M6);20,9607;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;328Ci xDrive;Auto(S6);21,8875;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;328Ci xDrive;Manual(M6);20,7054;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;335Ci;Auto(S6);21,6229;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;335Ci;Manual(M6);21,6278;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;335Ci Convertible;Auto(S6);21,6229;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;335Ci Convertible;Manual(M6);21,6278;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;335Ci xDrive;Auto(S6);20,9535;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;335Ci xDrive;Manual(M6);20,5025;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;650Ci;Manual(M6);18,7597;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;650Ci;Auto(S6);19,0385;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;650CI Convertible;Manual(M6);17,4;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;650CI Convertible;Auto(S6);18,7;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;M3 Convertible;Auto(S7);16,671;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;M3 Convertible;Manual(M6);16,6;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;M3 Coupe;Manual(M6);17,1;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;M3 Coupe;Auto(S7);16,9853;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;M6;Manual(M6);13,109;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;M6;Auto(S7);13,0599;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;M6 Convertible;Manual(M6);12,9;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;M6 Convertible;Auto(S7);12,9504;Gasoline (Premium Unleaded Recommended)
2010;GDX;CHEVROLET;AVEO 5;Auto(A4);31,8;Gasoline (Regular Unleaded Recommended)
2010;GDX;CHEVROLET;AVEO 5;Manual(M5);34,8;Gasoline (Regular Unleaded Recommended)
2010;GM;Chevrolet;COBALT COUPE;Manual(M5);32,8;Gasoline (Regular Unleaded Recommended)
2010;GM;Chevrolet;COBALT COUPE;Auto(A4);30,1;Gasoline (Regular Unleaded Recommended)
2010;GM;Chevrolet;COBALT SS COUPE;Manual(M5);28,1;Gasoline (Regular Unleaded Recommended)
2010;GM;Chevrolet;COBALT XFE COUPE;Manual(M5);32,8;Gasoline (Regular Unleaded Recommended)
2010;FOMOCO;Ford Division;MUSTANG;Auto(A5);20,3374;Gasoline (Regular Unleaded Recommended)
2010;FOMOCO;Ford Division;MUSTANG;Manual(M5);22,347;Gasoline (Regular Unleaded Recommended)
2010;FOMOCO;Ford Division;MUSTANG;Auto(A5);21,2165;Gasoline (Regular Unleaded Recommended)
2010;FOMOCO;Ford Division;MUSTANG;Manual(M5);20,5;Gasoline (Regular Unleaded Recommended)
2010;FOMOCO;Ford Division;MUSTANG;Manual(M6);17,7;Gasoline (Premium Unleaded Recommended)
2010;Honda;Honda;CIVIC;Auto(A5);31;Compressed Natural Gas
2010;Honda;Honda;CIVIC;Manual(M5);33,9;Gasoline (Regular Unleaded Recommended)
2010;Honda;Honda;CIVIC;Auto(A5);32,978;Gasoline (Regular Unleaded Recommended)
2010;Honda;Honda;CIVIC;Manual(M6);25,6;Gasoline (Premium Unleaded Recommended)
2010;Hyundai;HYUNDAI MOTOR COMPANY;GENESIS COUPE;Auto(A5);25,2;Gasoline (Regular Unleaded Recommended)
2010;Hyundai;HYUNDAI MOTOR COMPANY;GENESIS COUPE;Manual(M6);26;Gasoline (Regular Unleaded Recommended)
2010;Hyundai;HYUNDAI MOTOR COMPANY;GENESIS COUPE;Auto(A6);21,9;Gasoline (Regular Unleaded Recommended)
2010;Hyundai;HYUNDAI MOTOR COMPANY;GENESIS COUPE;Manual(M6);21,7;Gasoline (Regular Unleaded Recommended)
2010;Nissan;INFINITI;G37 CONVERTIBLE;Manual(M6);20;Gasoline (Premium Unleaded Required)
2010;Nissan;INFINITI;G37 CONVERTIBLE;Auto(S7);21,7211;Gasoline (Premium Unleaded Required)
2010;Nissan;INFINITI;G37 COUPE;Manual(M6);20,6879;Gasoline (Premium Unleaded Required)
2010;Nissan;INFINITI;G37 COUPE;Auto(S7);23,6465;Gasoline (Premium Unleaded Required)
2010;Nissan;INFINITI;G37X COUPE;Auto(S7);22,1981;Gasoline (Premium Unleaded Required)
2010;Toyota;LEXUS;IS 250 AWD;Auto(S6);24,5898;Gasoline (Premium Unleaded Required)
2010;Toyota;LEXUS;IS 250/IS 250C;Manual(M6);22,6596;Gasoline (Premium Unleaded Required)
2010;Toyota;LEXUS;IS 250/IS 250C;Auto(S6);26,2372;Gasoline (Premium Unleaded Required)
2010;Toyota;LEXUS;IS 350/IS 350C;Auto(S6);23,7156;Gasoline (Premium Unleaded Required)
2010;Toyota;LEXUS;IS F;Auto(S8);19,6214;Gasoline (Premium Unleaded Required)
2010;Maserati;MASERATI;GRANTURISMO;Auto(A6);15,6617;Gasoline (Premium Unleaded Required)
2010;Maserati;MASERATI;GRANTURISMO;Auto(A6);14,7928;Gasoline (Premium Unleaded Required)
2010;Maserati;MASERATI;Granturismo Convertible;Auto(A6);14,9031;Gasoline (Premium Unleaded Required)
2010;MAZDA;MAZDA;RX-8;Manual(M6);20,4;Gasoline (Premium Unleaded Required)
2010;MAZDA;MAZDA;RX-8;Auto(S6);20,2;Gasoline (Premium Unleaded Required)
2010;Mercedes-Benz;Mercedes-Benz;E 350 Coupe;Auto(A7);21,4846;Gasoline (Premium Unleaded Required)
2010;Mercedes-Benz;Mercedes-Benz;E 550 (coupe);Auto(A7);18,7;Gasoline (Premium Unleaded Required)
2010;BMW;Mini;Mini Clubman;Manual(M6);36,8043;Gasoline (Premium Unleaded Recommended)
2010;BMW;Mini;Mini Clubman;Auto(S6);32,3205;Gasoline (Premium Unleaded Recommended)
2010;BMW;Mini;Mini Clubman S;Auto(S6);30,0559;Gasoline (Premium Unleaded Recommended)
2010;BMW;Mini;Mini Clubman S;Manual(M6);33,7253;Gasoline (Premium Unleaded Recommended)
2010;BMW;Mini;Mini John Cooper Works Clubman;Manual(M6);31,8497;Gasoline (Premium Unleaded Recommended)
2010;Mitsubishi Motors NA;Mitsubishi Motors North America;ECLIPSE;Manual(M5);25,133;Gasoline (Regular Unleaded Recommended)
2010;Mitsubishi Motors NA;Mitsubishi Motors North America;ECLIPSE;Auto(S4);25,1882;Gasoline (Regular Unleaded Recommended)
2010;Mitsubishi Motors NA;Mitsubishi Motors North America;ECLIPSE;Manual(M6);20;Gasoline (Premium Unleaded Required)
2010;Mitsubishi Motors NA;Mitsubishi Motors North America;ECLIPSE;Auto(S5);20,1;Gasoline (Premium Unleaded Recommended)
2010;Nissan;NISSAN;ALTIMA COUPE;Auto(AV-S6);29,4266;Gasoline (Regular Unleaded Recommended)
2010;Nissan;NISSAN;ALTIMA COUPE;Manual(M6);29;Gasoline (Regular Unleaded Recommended)
2010;Nissan;NISSAN;ALTIMA COUPE;Manual(M6);22,9222;Gasoline (Regular Unleaded Recommended)
2010;Nissan;NISSAN;ALTIMA COUPE;Auto(AV-S6);25,7;Gasoline (Regular Unleaded Recommended)
2010;Nissan;NISSAN;GT-R;Auto(AM6);18,8216;Gasoline (Premium Unleaded Required)
2010;GM;Pontiac;G5;Manual(M5);32,8;Gasoline (Regular Unleaded Recommended)
2010;GM;Pontiac;G5;Auto(A4);30,1;Gasoline (Regular Unleaded Recommended)
2010;GM;Pontiac;G5 GT;Auto(A4);30,1;Gasoline (Regular Unleaded Recommended)
2010;GM;Pontiac;G5 GT;Manual(M5);32,8;Gasoline (Regular Unleaded Recommended)
2010;GM;Pontiac;G5 XFE;Manual(M5);32,8;Gasoline (Regular Unleaded Recommended)
2010;Roush;Roush Industries, Inc.;Stage 3 Mustang;Auto(A5);17,61;Gasoline (Premium Unleaded Required)
2010;Roush;Roush Industries, Inc.;Stage 3 Mustang;Manual(M5);18,66;Gasoline (Premium Unleaded Required)
2010;GM;Saab;9-3 CONVERTIBLE;Manual(M6);24,9;Gasoline (Regular Unleaded Recommended)
2010;GM;Saab;9-3 CONVERTIBLE;Auto(S5);23,5;Gasoline (Regular Unleaded Recommended)
2010;GDX;SUZUKI;SWIFT +;Manual(M5);34,8;Gasoline (Regular Unleaded Recommended)
