Model Yr;Mfr Name;Division;Carline;Trans as listed in FE Guide (derived from col AA thru AF);City Unadj FE - Conventional Fuel;Fuel Usage Desc - Conventional Fuel
2010;GDX;SUZUKI;SWIFT +;Auto(A4);30,2;Gasoline (Regular Unleaded Recommended)
2010;Toyota;TOYOTA;SCION tC;Auto(A4);26;Gasoline (Regular Unleaded Recommended)
2010;Toyota;TOYOTA;SCION tC;Manual(M5);25,6;Gasoline (Regular Unleaded Recommended)
2010;Toyota;TOYOTA;SCION xD;Auto(A4);34,5;Gasoline (Regular Unleaded Recommended)
2010;Toyota;TOYOTA;SCION xD;Manual(M5);34,7;Gasoline (Regular Unleaded Recommended)
2010;Toyota;TOYOTA;YARIS;Auto(A4);37,4596;Gasoline (Regular Unleaded Recommended)
2010;Toyota;TOYOTA;YARIS;Manual(M5);37,6789;Gasoline (Regular Unleaded Recommended)
2010;Audi;Volkswagen;EOS;Manual(M6);26,0803;Gasoline (Premium Unleaded Recommended)
2010;Volkswagen;Volkswagen;EOS;Auto(S6);28,0251;Gasoline (Premium Unleaded Recommended)
2010;Volkswagen;Volkswagen;NEW BEETLE;Auto(S6);25,1733;Gasoline (Regular Unleaded Recommended)
2010;Volkswagen;Volkswagen;NEW BEETLE;Manual(M5);24,9892;Gasoline (Regular Unleaded Recommended)
2010;Volvo;Volvo Cars of North America, LLC;C70 FWD;Auto(S5);23,1;Gasoline (Regular Unleaded Recommended)
2010;Volvo;Volvo Cars of North America, LLC;C70 FWD;Manual(M6);24,2;Gasoline (Regular Unleaded Recommended)
2010;Honda;Acura;TSX;Manual(M6);24,9;Gasoline (Premium Unleaded Recommended)
2010;Honda;Acura;TSX;Auto(S5);27,1;Gasoline (Premium Unleaded Recommended)
2010;Honda;Acura;TSX;Auto(S5);23,2;Gasoline (Premium Unleaded Recommended)
2010;Audi;Audi;A4;Auto(AV);29,2373;Gasoline (Premium Unleaded Recommended)
2010;Audi;Audi;A4 QUATTRO;Auto(S6);25,9563;Gasoline (Premium Unleaded Recommended)
2010;Audi;Audi;A4 QUATTRO;Manual(M6);27,6402;Gasoline (Premium Unleaded Recommended)
2010;Audi;Audi;S4;Manual(M6);21,5;Gasoline (Premium Unleaded Recommended)
2010;Audi;Audi;S4;Auto(S7);21,6;Gasoline (Premium Unleaded Recommended)
2010;Bentley;Bentley Motors Ltd.;Azure;Auto(A6);11,5068;Gasoline (Premium Unleaded Recommended)
2010;Bentley;Bentley Motors Ltd.;Brooklands;Auto(A6);11,5068;Gasoline (Premium Unleaded Recommended)
2010;Bentley;Bentley Motors Ltd.;Continental GT;Auto(S6);12,8;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;328i;Auto(S6);23,1565;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;328i;Manual(M6);22,7853;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;328i xDrive;Auto(S6);21,8875;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;328i xDrive;Manual(M6);20,7054;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;335d;Auto(S6);29;Diesel, ultra low sulfur (15 ppm, maximum)
2010;BMW;BMW;335i;Auto(S6);21,6229;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;335i;Manual(M6);21,6278;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;335i xDrive;Auto(S6);20,9535;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;335i xDrive;Manual(M6);20,5025;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;M3;Manual(M6);17,1;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;M3;Auto(S7);16,9853;Gasoline (Premium Unleaded Recommended)
2010;GDX;CHEVROLET;AVEO;Auto(A4);31,8;Gasoline (Regular Unleaded Recommended)
2010;GDX;CHEVROLET;AVEO;Manual(M5);34,8;Gasoline (Regular Unleaded Recommended)
2010;GM;Chevrolet;CAMARO;Manual(M6);21,2999;Gasoline (Regular Unleaded Recommended)
2010;GM;Chevrolet;CAMARO;Auto(S6);22,9;Gasoline (Regular Unleaded Recommended)
2010;GM;Chevrolet;CAMARO;Manual(M6);19,7999;Gasoline (Regular Unleaded Recommended)
2010;GM;Chevrolet;CAMARO;Auto(S6);19,7999;Gasoline (Regular Unleaded Recommended)
2010;GM;Chevrolet;COBALT SEDAN;Manual(M5);32,8;Gasoline (Regular Unleaded Recommended)
2010;GM;Chevrolet;COBALT SEDAN;Auto(A4);30,1;Gasoline (Regular Unleaded Recommended)
2010;GM;Chevrolet;COBALT XFE SEDAN;Manual(M5);32,8;Gasoline (Regular Unleaded Recommended)
2010;Chrysler Group LLC;Chrysler;Sebring Convertible;Auto(A4);25,3;Gasoline (Regular Unleaded Recommended)
2010;Chrysler Group LLC;Chrysler;Sebring Convertible;Auto(A4);22,4;Gasoline (Regular Unleaded Recommended)
2010;Chrysler Group LLC;Chrysler;Sebring Convertible;Auto(A6);20,3;Gasoline (Regular Unleaded Recommended)
2010;Chrysler Group LLC;Dodge;Challenger;Auto(A5);22,1;Gasoline (Regular Unleaded Recommended)
2010;Chrysler Group LLC;Dodge;Challenger;Auto(A5);19,3;Gasoline (Regular Unleaded Recommended)
2010;Chrysler Group LLC;Dodge;Challenger;Manual(M6);19;Gasoline (Regular Unleaded Recommended)
2010;Chrysler Group LLC;Dodge;Challenger;Manual(M6);16,8;Gasoline (Premium Unleaded Recommended)
2010;Chrysler Group LLC;Dodge;Challenger;Auto(A5);16,3;Gasoline (Premium Unleaded Recommended)
2010;FOMOCO;Ford Division;FOCUS FWD;Auto(A4);31,2525;Gasoline (Regular Unleaded Recommended)
2010;FOMOCO;Ford Division;FOCUS FWD;Manual(M5);30,9;Gasoline (Regular Unleaded Recommended)
2010;Honda;Honda;ACCORD 2DR COUPE;Manual(M5);27,9;Gasoline (Regular Unleaded Recommended)
2010;Honda;Honda;ACCORD 2DR COUPE;Auto(A5);27,1733;Gasoline (Regular Unleaded Recommended)
2010;Honda;Honda;ACCORD 2DR COUPE;Manual(M6);21,4;Gasoline (Regular Unleaded Recommended)
2010;Honda;Honda;ACCORD 2DR COUPE;Auto(A5);23,7;Gasoline (Regular Unleaded Recommended)
2010;Honda;Honda;CIVIC HYBRID;Auto(AV);54,6;Gasoline (Regular Unleaded Recommended)
2010;Honda;Honda;INSIGHT;Auto(AV-S7);54,3737;Gasoline (Regular Unleaded Recommended)
2010;Honda;Honda;INSIGHT;Auto(AV);54,6779;Gasoline (Regular Unleaded Recommended)
2010;Hyundai;HYUNDAI MOTOR COMPANY;ACCENT;Auto(A4);34,5;Gasoline (Regular Unleaded Recommended)
2010;Hyundai;HYUNDAI MOTOR COMPANY;ACCENT;Manual(M5);36,1;Gasoline (Regular Unleaded Recommended)
2010;Hyundai;HYUNDAI MOTOR COMPANY;ACCENT BLUE;Manual(M5);35,1726;Gasoline (Regular Unleaded Recommended)
2010;Kia;KIA MOTORS CORPORATION;FORTE;Auto(A4);32,1433;Gasoline (Regular Unleaded Recommended)
2010;Kia;KIA MOTORS CORPORATION;FORTE;Auto(A5);34,3743;Gasoline (Regular Unleaded Recommended)
2010;Kia;KIA MOTORS CORPORATION;FORTE;Manual(M5);31,6;Gasoline (Regular Unleaded Recommended)
2010;Kia;KIA MOTORS CORPORATION;FORTE;Auto(A5);28,8947;Gasoline (Regular Unleaded Recommended)
2010;Kia;KIA MOTORS CORPORATION;FORTE;Manual(M6);28,3;Gasoline (Regular Unleaded Recommended)
2010;Kia;KIA MOTORS CORPORATION;RIO;Auto(A4);34,8298;Gasoline (Regular Unleaded Recommended)
2010;Kia;KIA MOTORS CORPORATION;RIO;Manual(M5);36,6799;Gasoline (Regular Unleaded Recommended)
2010;Toyota;LEXUS;GS 450h;Auto(AV-S6);27,9;Gasoline (Premium Unleaded Required)
2010;Toyota;LEXUS;HS 250h;Auto(AV);47,163;Gasoline (Regular Unleaded Recommended)
2010;MAZDA;MAZDA;MAZDA3;Auto(S5);30,2378;Gasoline (Regular Unleaded Recommended)
2010;MAZDA;MAZDA;MAZDA3;Manual(M5);31,8956;Gasoline (Regular Unleaded Recommended)
2010;MAZDA;MAZDA;MAZDA3;Manual(M6);26,0967;Gasoline (Regular Unleaded Recommended)
2010;MAZDA;MAZDA;MAZDA3;Auto(S5);28,3381;Gasoline (Regular Unleaded Recommended)
2010;Mercedes-Benz;Mercedes-Benz;C 300;Manual(M6);22,3;Gasoline (Premium Unleaded Required)
2010;Mercedes-Benz;Mercedes-Benz;C 300;Auto(A7);22,1677;Gasoline (Premium Unleaded Required)
2010;Mercedes-Benz;Mercedes-Benz;C 300;Auto(A7);22,8;Gasoline (Premium Unleaded Required)
2010;Mercedes-Benz;Mercedes-Benz;C 300 4MATIC;Auto(A7);22,1;Gasoline (Premium Unleaded Required)
2010;Mercedes-Benz;Mercedes-Benz;C 300 4MATIC;Auto(A7);21,7;Gasoline (Premium Unleaded Required)
2010;Mercedes-Benz;Mercedes-Benz;C 350;Auto(A7);21,4;Gasoline (Premium Unleaded Required)
2010;Mercedes-Benz;Mercedes-Benz;C 63 AMG;Auto(A7);15,1549;Gasoline (Premium Unleaded Required)
2010;Mercedes-Benz;Mercedes-Benz;CL 550 4MATIC;Auto(A7);17,4;Gasoline (Premium Unleaded Required)
2010;Mercedes-Benz;Mercedes-Benz;CL 600;Auto(A5);14,1;Gasoline (Premium Unleaded Required)
2010;Mercedes-Benz;Mercedes-Benz;CL 63 AMG;Auto(A7);14;Gasoline (Premium Unleaded Required)
2010;Mercedes-Benz;Mercedes-Benz;CL 65 AMG;Auto(A5);13,7;Gasoline (Premium Unleaded Required)
2010;Mercedes-Benz;Mercedes-Benz;CLS 550;Auto(A7);17,3;Gasoline (Premium Unleaded Required)
2010;Mercedes-Benz;Mercedes-Benz;CLS 63 AMG;Auto(A7);14,7388;Gasoline (Premium Unleaded Required)
2010;Mitsubishi Motors Co;Mitsubishi Motors Corporation;LANCER;Manual(M5);27,978;Gasoline (Regular Unleaded Recommended)
2010;Mitsubishi Motors Co;Mitsubishi Motors Corporation;LANCER;Auto(AV-S6);28,9;Gasoline (Regular Unleaded Recommended)
2010;Mitsubishi Motors Co;Mitsubishi Motors Corporation;LANCER;Auto(AM6);21,5;Gasoline (Premium Unleaded Required)
2010;Mitsubishi Motors Co;Mitsubishi Motors Corporation;LANCER;Manual(M5);25,8692;Gasoline (Regular Unleaded Recommended)
2010;Mitsubishi Motors Co;Mitsubishi Motors Corporation;LANCER;Auto(AV-S6);27,8512;Gasoline (Regular Unleaded Recommended)
2010;Mitsubishi Motors Co;Mitsubishi Motors Corporation;LANCER EVOLUTION;Manual(M5);20,2;Gasoline (Premium Unleaded Required)
2010;Mitsubishi Motors Co;Mitsubishi Motors Corporation;LANCER EVOLUTION;Auto(AM6);20,6;Gasoline (Premium Unleaded Required)
2010;GDX;PONTIAC;G3 (5 DOOR);Auto(A4);31,8;Gasoline (Regular Unleaded Recommended)
2010;GDX;PONTIAC;G3 (5 DOOR);Manual(M5);34,8;Gasoline (Regular Unleaded Recommended)
2010;GM;Pontiac;G6;Auto(A4);27,4;Gasoline (Regular Unleaded Recommended)
2010;GM;Pontiac;G6;Auto(S6);27,7999;Gasoline (Regular Unleaded Recommended)
2010;GM;Pontiac;G6;Auto(A4);27,4;Gasoline (Regular Unleaded Recommended)
2010;GM;Pontiac;G6;Auto(S6);27,7999;Gasoline (Regular Unleaded Recommended)
2010;GM;Pontiac;G6;Auto(A4);22,9;Gasoline (Regular Unleaded Recommended)
2010;GM;Pontiac;G6;Auto(A4);24,1;Gasoline (Regular Unleaded Recommended)
2010;GM;Pontiac;G6;Auto(S6);21,4;Gasoline (Regular Unleaded Recommended)
2010;GM;Pontiac;G6;Auto(S4);19;Gasoline (Regular Unleaded Recommended)
2010;Rolls-Royce;Rolls-Royce Motor Cars Limited;Phantom Coupe;Auto(S6);13,9939;Gasoline (Premium Unleaded Recommended)
2010;Rolls-Royce;Rolls-Royce Motor Cars Limited;Phantom Drophead Coupe;Auto(S6);13,9939;Gasoline (Premium Unleaded Recommended)
2010;GM;Saab;9-3 SEDAN AWD;Auto(S5);23,9;Gasoline (Premium Unleaded Required)
2010;GM;Saab;9-3 SEDAN AWD;Manual(M6);25,1304;Gasoline (Regular Unleaded Recommended)
2010;GM;Saab;9-3 SEDAN AWD;Auto(S6);21,8327;Gasoline (Regular Unleaded Recommended)
2010;GM;Saab;9-3 SPORT SEDAN;Manual(M6);26,5;Gasoline (Regular Unleaded Recommended)
2010;GM;Saab;9-3 SPORT SEDAN;Auto(S5);23,632;Gasoline (Regular Unleaded Recommended)
2010;Subaru;Subaru;Impreza AWD;Manual(M5);24,8571;Gasoline (Regular Unleaded Recommended)
2010;Subaru;Subaru;Impreza AWD;Auto(S4);25,0678;Gasoline (Regular Unleaded Recommended)
2010;Subaru;Subaru;Impreza AWD;Manual(M5);23,0124;Gasoline (Premium Unleaded Recommended)
2010;Subaru;Subaru;Impreza AWD;Auto(S4);23,8512;Gasoline (Premium Unleaded Recommended)
2010;Suzuki;Suzuki;KIZASHI;Auto(AV);29,2794;Gasoline (Regular Unleaded Recommended)
2010;Suzuki;Suzuki;KIZASHI;Manual(M6);25,8524;Gasoline (Regular Unleaded Recommended)
2010;Suzuki;Suzuki;KIZASHI AWD;Auto(AV);28,0744;Gasoline (Regular Unleaded Recommended)
2010;Suzuki;Suzuki;KIZASHI S;Auto(AV);29,8696;Gasoline (Regular Unleaded Recommended)
2010;Suzuki;Suzuki;KIZASHI S;Manual(M6);26,7092;Gasoline (Regular Unleaded Recommended)
2010;Suzuki;Suzuki;KIZASHI S AWD;Auto(AV);28,7062;Gasoline (Regular Unleaded Recommended)
2010;Suzuki;Suzuki;SX4 SEDAN;Manual(M6);29,1254;Gasoline (Regular Unleaded Recommended)
2010;Suzuki;Suzuki;SX4 SEDAN;Auto(AV);32,516;Gasoline (Regular Unleaded Recommended)
2010;Suzuki;Suzuki;SX4 SPORT;Manual(M6);28,841;Gasoline (Regular Unleaded Recommended)
2010;Suzuki;Suzuki;SX4 SPORT;Auto(AV);29,4352;Gasoline (Regular Unleaded Recommended)
2010;Toyota;TOYOTA;COROLLA;Auto(A4);34,2;Gasoline (Regular Unleaded Recommended)
2010;Toyota;TOYOTA;COROLLA;Manual(M5);34;Gasoline (Regular Unleaded Recommended)
2010;Toyota;TOYOTA;COROLLA;Manual(M5);27,3;Gasoline (Regular Unleaded Recommended)
2010;Toyota;TOYOTA;COROLLA;Auto(S5);27,6;Gasoline (Regular Unleaded Recommended)
2010;Audi;Volkswagen;CC;Auto(S6);27,1189;Gasoline (Premium Unleaded Recommended)
2010;Audi;Volkswagen;CC;Manual(M6);26,0803;Gasoline (Premium Unleaded Recommended)
2010;Volkswagen;Volkswagen;CC;Auto(S6);21,2;Gasoline (Premium Unleaded Recommended)
2010;Volkswagen;Volkswagen;CC 4MOTION;Auto(S6);20,5;Gasoline (Premium Unleaded Recommended)
2010;Volkswagen;Volkswagen;GOLF;Auto(S6);Mod;Diesel, ultra low sulfur (15 ppm, maximum)
2010;Volkswagen;Volkswagen;GOLF;Manual(M6);Mod;Diesel, ultra low sulfur (15 ppm, maximum)
2010;Volkswagen;Volkswagen;GOLF;Manual(M5);25,18;Gasoline (Regular Unleaded Recommended)
2010;Volkswagen;Volkswagen;GOLF;Auto(S6);27,2668;Gasoline (Regular Unleaded Recommended)
2010;Audi;Volkswagen;GTI;Auto(S6);29,8294;Gasoline (Premium Unleaded Recommended)
2010;Audi;Volkswagen;GTI;Manual(M6);26,0803;Gasoline (Premium Unleaded Recommended)
2010;Audi;Volkswagen;JETTA;Auto(S6);29,8294;Gasoline (Premium Unleaded Recommended)
2010;Audi;Volkswagen;JETTA;Manual(M6);26,0803;Gasoline (Premium Unleaded Recommended)
2010;Volkswagen;Volkswagen;JETTA;Auto(S6);Mod;Diesel, ultra low sulfur (15 ppm, maximum)
2010;Volkswagen;Volkswagen;JETTA;Manual(M6);Mod;Diesel, ultra low sulfur (15 ppm, maximum)
2010;Volkswagen;Volkswagen;JETTA;Manual(M5);24,8525;Gasoline (Regular Unleaded Recommended)
2010;Volkswagen;Volkswagen;JETTA;Auto(S6);27,0008;Gasoline (Regular Unleaded Recommended)
2010;Volvo;Volvo Cars of North America, LLC;C30 FWD;Auto(S5);24,8;Gasoline (Regular Unleaded Recommended)
2010;Volvo;Volvo Cars of North America, LLC;C30 FWD;Manual(M5);25,4;Gasoline (Regular Unleaded Recommended)
2010;Volvo;Volvo Cars of North America, LLC;C30 FWD;Auto(S5);25,5;Gasoline (Regular Unleaded Recommended)
2010;Volvo;Volvo Cars of North America, LLC;C30 FWD;Manual(M6);25,5;Gasoline (Regular Unleaded Recommended)
2010;Volvo;Volvo Cars of North America, LLC;S40 AWD;Auto(S5);23,4;Gasoline (Regular Unleaded Recommended)
2010;Volvo;Volvo Cars of North America, LLC;S40 AWD;Manual(M6);23,9;Gasoline (Regular Unleaded Recommended)
2010;Volvo;Volvo Cars of North America, LLC;S40 FWD;Auto(S5);24,8;Gasoline (Regular Unleaded Recommended)
2010;Volvo;Volvo Cars of North America, LLC;S40 FWD;Manual(M5);25,4;Gasoline (Regular Unleaded Recommended)
2010;Volvo;Volvo Cars of North America, LLC;S40 FWD;Auto(S5);25,5;Gasoline (Regular Unleaded Recommended)
2010;Volvo;Volvo Cars of North America, LLC;S40 FWD;Manual(M6);25,5;Gasoline (Regular Unleaded Recommended)
2010;Honda;Acura;RL;Auto(S5);20;Gasoline (Premium Unleaded Recommended)
2010;Honda;Acura;TL 2WD;Auto(S5);22,6;Gasoline (Premium Unleaded Recommended)
2010;Honda;Acura;TL 4WD;Auto(S5);21,2;Gasoline (Premium Unleaded Recommended)
2010;Honda;Acura;TL 4WD;Manual(M6);21,9;Gasoline (Premium Unleaded Recommended)
2010;Audi;Audi;A6;Auto(AV);23;Gasoline (Premium Unleaded Recommended)
2010;Audi;Audi;A6 QUATTRO;Auto(S6);21,7553;Gasoline (Premium Unleaded Recommended)
2010;Audi;Audi;A6 QUATTRO;Auto(S6);19,8911;Gasoline (Premium Unleaded Recommended)
2010;Audi;Audi;A8;Auto(S6);19,8911;Gasoline (Premium Unleaded Recommended)
2010;Audi;Audi;S6;Auto(S6);17,2;Gasoline (Premium Unleaded Recommended)
2010;Bentley;Bentley Motors Ltd.;Continental Flying Spur;Auto(S6);12,5281;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;528i;Auto(S6);22,5958;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;528i;Manual(M6);22,7853;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;528i xDrive;Auto(S6);21,8978;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;528i xDrive;Manual(M6);20,7054;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;535i;Auto(S6);21,362;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;535i;Manual(M6);21,6278;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;535i xDrive;Auto(S6);20,9535;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;535i xDrive;Manual(M6);20,5025;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;550i;Manual(M6);18,7597;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;550i;Auto(S6);19,0385;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;M5;Manual(M6);13,109;Gasoline (Premium Unleaded Recommended)
2010;BMW;BMW;M5;Auto(S7);13,0599;Gasoline (Premium Unleaded Recommended)
2010;GM;Buick;LACROSSE/ALLURE;Auto(S6);23,885;Gasoline (Regular Unleaded Recommended)
2010;GM;Buick;LACROSSE/ALLURE;Auto(S6);20,5999;Gasoline (Regular Unleaded Recommended)
2010;GM;Buick;LACROSSE/ALLURE;Auto(S6);21,5;Gasoline (Regular Unleaded Recommended)
2010;GM;Buick;LACROSSE/ALLURE AWD;Auto(S6);19,7;Gasoline (Regular Unleaded Recommended)
2010;GM;Cadillac;CTS;Auto(S6);23,0999;Gasoline (Regular Unleaded Recommended)
2010;GM;Cadillac;CTS;Manual(M6);19,9;Gasoline (Regular Unleaded Recommended)
2010;GM;Cadillac;CTS;Manual(M6);20,0999;Gasoline (Regular Unleaded Recommended)
2010;GM;Cadillac;CTS;Auto(S6);22,9;Gasoline (Regular Unleaded Recommended)
2010;GM;Cadillac;CTS;Auto(S6);14,49;Gasoline (Premium Unleaded Required)
2010;GM;Cadillac;CTS;Manual(M6);17,5;Gasoline (Premium Unleaded Required)
2010;GM;Cadillac;CTS AWD;Auto(S6);22;Gasoline (Regular Unleaded Recommended)
2010;GM;Cadillac;CTS AWD;Auto(S6);22,2999;Gasoline (Regular Unleaded Recommended)
2010;GM;Cadillac;STS;Auto(S6);22,9;Gasoline (Regular Unleaded Recommended)
2010;GM;Cadillac;STS;Auto(S6);18,5;Gasoline (Regular Unleaded Recommended)
2010;GM;Cadillac;STS AWD;Auto(S6);22,2999;Gasoline (Regular Unleaded Recommended)
2010;GM;Cadillac;STS AWD;Auto(S6);18,4;Gasoline (Regular Unleaded Recommended)
2010;GM;Chevrolet;MALIBU;Auto(A4);27,4;Gasoline (Regular Unleaded Recommended)
2010;GM;Chevrolet;MALIBU;Auto(S6);27,7999;Gasoline (Regular Unleaded Recommended)
2010;GM;Chevrolet;MALIBU;Auto(A4);27,4;Gasoline (Regular Unleaded Recommended)
2010;GM;Chevrolet;MALIBU;Auto(S6);27,7999;Gasoline (Regular Unleaded Recommended)
2010;GM;Chevrolet;MALIBU;Auto(A4);22,9;Gasoline (Regular Unleaded Recommended)
2010;GM;Chevrolet;MALIBU;Auto(A4);24,1;Gasoline (Regular Unleaded Recommended)
2010;GM;Chevrolet;MALIBU;Auto(S6);21,4;Gasoline (Regular Unleaded Recommended)
2010;GM;Chevrolet;MALIBU HYBRID;Auto(A4);33,2;Gasoline (Regular Unleaded Recommended)
2010;Chrysler Group LLC;Chrysler;Sebring;Auto(A4);26,9;Gasoline (Regular Unleaded Recommended)
2010;Chrysler Group LLC;Chrysler;Sebring;Auto(A4);24,2;Gasoline (Regular Unleaded Recommended)
2010;Chrysler Group LLC;Chrysler;Sebring;Auto(A6);20,3;Gasoline (Regular Unleaded Recommended)
2010;Chrysler Group LLC;Dodge;Avenger;Auto(A4);26,9;Gasoline (Regular Unleaded Recommended)
2010;Chrysler Group LLC;Dodge;Avenger;Auto(A4);24,2;Gasoline (Regular Unleaded Recommended)
2010;Chrysler Group LLC;Dodge;Avenger;Auto(A6);20,3;Gasoline (Regular Unleaded Recommended)
2010;Ferrari;Ferrari North America, Inc.;Ferrari 612 SCAGLIETTI;Auto(AM6);11,45;Gasoline (Premium Unleaded Required)
2010;Ferrari;Ferrari North America, Inc.;Ferrari 612 SCAGLIETTI;Manual(M6);11,7;Gasoline (Premium Unleaded Required)
2010;FOMOCO;Ford Division;FUSION AWD;Auto(S6);20,6981;Gasoline (Regular Unleaded Recommended)
2010;FOMOCO;Ford Division;FUSION AWD FFV;Auto(S6);22,2;Gasoline (Regular Unleaded Recommended)
2010;FOMOCO;Ford Division;FUSION FWD;Auto(A6);27,6878;Gasoline (Regular Unleaded Recommended)
2010;FOMOCO;Ford Division;FUSION FWD;Manual(M6);27,8;Gasoline (Regular Unleaded Recommended)
2010;FOMOCO;Ford Division;FUSION FWD;Auto(A6);23,5;Gasoline (Regular Unleaded Recommended)
2010;FOMOCO;Ford Division;FUSION FWD;Auto(S6);22,4;Gasoline (Regular Unleaded Recommended)
2010;FOMOCO;Ford Division;FUSION HYBRID FWD;Auto(AV);56,5;Gasoline (Regular Unleaded Recommended)
2010;FOMOCO;Ford Division;FUSION S FWD;Manual(M6);27,5;Gasoline (Regular Unleaded Recommended)
2010;FOMOCO;Ford Division;FUSION S FWD;Auto(A6);29,2652;Gasoline (Regular Unleaded Recommended)
2010;Honda;Honda;FCX;Auto(A1);86,1;Hydrogen
2010;Hyundai;HYUNDAI MOTOR COMPANY;ELANTRA;Auto(A4);33,6;Gasoline (Regular Unleaded Recommended)
2010;Hyundai;HYUNDAI MOTOR COMPANY;ELANTRA;Manual(M5);32,3;Gasoline (Regular Unleaded Recommended)
2010;Hyundai;HYUNDAI MOTOR COMPANY;ELANTRA BLUE;Manual(M5);33,6478;Gasoline (Regular Unleaded Recommended)
2010;Nissan;INFINITI;G37;Manual(M6);20,6879;Gasoline (Premium Unleaded Required)
